category_id,category_level1,category_level2,category_level3,counts
1000005994,AUTO - MOTO,PIECES,RELAIS CIRCUIT AUTO,1403
1000002490,ART DE LA TABLE - ARTICLES CULINAIRES,VAISSELLE JETABLE,VERRE JETABLE - GOBELET JETABLE,1401
1000009376,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,ROUE - ROULETTE,1399
1000018740,JEUX - JOUETS,IMAGINATION,FARCE ET ATTRAPE,1398
1000014257,LIBRAIRIE,SANTE - BIEN-ETRE,ALIMENTATION - REGIME,1396
1000020135,SPORT,MULTISPORT,CHAUSSURES MULTISPORT,1388
1000006376,SPORT,CYCLES,OUTILLAGE CYCLE - KIT DE REPARATION CYCLE,1388
1000018503,JEUX VIDEO,JEUX VIDEO,PLAYSTATION 2,1387
1000007132,SPORT,TEXTILE TECHNIQUE,SHORT - BERMUDA DE SPORT - TECHNIQUE,1385
1000010702,TELEPHONIE - GPS,RADIOCOMMUNICATION,TALKIE-WALKIE,1379
1000000251,EPICERIE,CONFISERIE,CONFISERIE DE CHOCOLAT - BARRE CHOCOLATEE,1377
1000001256,SONO - DJ,AMPLIFICATION ET RESTITUTION DU SON,ENCEINTE - RETOUR,1376
1000018709,JEUX - JOUETS,JEUX DE RECRE - JEUX D'EXTERIEUR,TOUPIE - TOUPIE DE COMPETITION - ARENE - LANCEUR,1370
1000018873,SPORT,NUTRITION SPORTIVE,ACIDES AMINES,1367
1000002314,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,PICHET - CARAFE - BOUTEILLE DE SERVICE,1367
1000016294,ANIMALERIE,DECORATION DE L'HABITAT,PLANTE D'AQUARIUM - VIVARIUM - TERRARIUM - DECORATION VEGETALE - SUBSTRAT - RACINE - BOIS,1367
1000008949,JEUX - JOUETS,MONDE MINIATURE,ACCESSOIRE - PIECE DETACHEE - OUTIL CIRCUIT,1366
1000000368,PUERICULTURE,JOUET PREMIER AGE,MOBILE,1362
1000004301,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,FARD A JOUE - BLUSH ,1360
1000017963,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,SCIE,1358
1000014186,LIBRAIRIE,LANGUES - DICTIONNAIRE,APPRENDRE LE FRANCAIS,1352
1000007128,SPORT,TEXTILE TECHNIQUE,POLAIRE DE SPORT - TECHNIQUE,1352
1000005888,AUTO - MOTO,PIECES,FUSIBLES,1348
1000002478,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES PATISSERIE,POCHE A DOUILLE - PISTOLET - SERINGUE,1348
1000017063,TATOUAGE - PIERCING,BIJOU PIERCING,FER A CHEVAL - SPIRALE,1347
1000003402,VIN - ALCOOL - LIQUIDES,VIN,VIN BLANC,1346
1000015142,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,PEINTURE AU NUMERO,1342
1000003957,INFORMATIQUE,PERIPHERIQUE PC,BOITIER - STATION POUR COMPOSANT PC,1342
1000022307,INFORMATIQUE,TABLETTE,TABLETTE TACTILE RECONDITIONNEE,1341
1000003992,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,BOITIER PC - PANNEAUX LATERAUX,1340
1000014098,LIBRAIRIE,DROIT,DROIT PENAL,1339
1000004050,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,DEODORANT CORPOREL - PIERRE D ALUN,1333
1000002902,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL DE MESURE,NIVEAU - CORDEAU - FIL A PLOMB - JALON - MIRE - POUDRE DE TRACAGE,1324
1000010088,BAGAGERIE,PETITE MAROQUINERIE,TOUT EN UN - COMPAGNON,1323
1000000516,PUERICULTURE,SOMMEIL BEBE,DRAP HOUSSE MATELAS,1320
1000014188,LIBRAIRIE,LANGUES - DICTIONNAIRE,DICTIONNAIRES,1320
1000001903,JARDIN - PISCINE,ARROSAGE,ARROSOIR - PULVERISATEUR - ACCESSOIRE ARROSOIR - ACCESSOIRE PULVERISATEUR,1316
1000014296,LIBRAIRIE,SCIENCES TECHNIQUES,PHYSIQUE - CHIMIE,1314
1000014514,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,DESSIN - COLORIAGE,CRAYON DE COULEUR - CRAIE GRASSE,1312
1000014516,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,DESSIN - COLORIAGE,CRAYON GRAPHITE - MINE ,1312
1000019578,DECO - LINGE - LUMINAIRE,DECORATION DE NOEL,GUIRLANDE DE NOEL,1307
1000016627,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,HYDRATANT VISAGE,1301
1000006380,SPORT,CYCLES,PEDALIER - PEDALE - CACHE-PEDALIER,1300
1000013445,INSTRUMENTS DE MUSIQUE,AMPLIFICATION ET EFFETS DU SON,CABLE POUR INSTRUMENT - JACK POUR INSTRUMENT,1297
1000003833,ELECTROMENAGER,GROS APPAREILS DE CUISSON,HOTTE,1296
1000004210,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,CARTE RESEAU FILAIRE - CARTE RESEAU SANS FIL,1295
1000002824,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,GENIE THERMIQUE - CLIMATIQUE - CHAUFFAGE,VMC - ACCESSOIRE VMC,1295
1000005485,AUTO - MOTO,CONFORT CONDUCTEUR ET PASSAGER,DESODORISANT AUTO - PARFUM AUTO,1293
1000008947,JEUX - JOUETS,MONDE MINIATURE,ROBOT MINIATURE - PERSONNAGE MINIATURE - ANIMAL ANIME MINIATURE,1291
1000012896,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,PILE - LAMPE ELECTRIQUE,CHARGEUR DE PILES,1288
1000004002,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,RACK - ACCESSOIRES DE BAIES,1288
1000011367,PHOTO - OPTIQUE,ACCESSOIRES PHOTO - OPTIQUE,PACK ACCESSOIRES PHOTO - OPTIQUE,1286
1000014094,LIBRAIRIE,DROIT,DROIT DU TRAVAIL ,1286
1000014194,LIBRAIRIE,LANGUES - DICTIONNAIRE,LANGUES RARES,1286
1000017802,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,CLE A CLIQUET - CLE A DOUILLE - CLE DYNAMOMETRIQUE,1284
1000022518,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,TUYAU - TUBE - FLEXIBLE ,1284
1000018722,JEUX - JOUETS,IMAGINATION,FORME A TRIER - FORME A AGENCER - BOITE A FORME - PYRAMIDE-GIGOGNE,1283
1000018790,SPORT,CAMPING - CAMP DE BASE,LAMPE - LANTERNE - ECLAIRAGE D'APPOINT DE CAMPING,1277
1000012418,DECO - LINGE - LUMINAIRE,ACCESSOIRE SALLE DE BAIN,PORTE ROULEAU WC - SERVITEUR WC - DISTRIBUTEUR DE PAPIER HYGIENIQUE,1277
1000002805,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,CORDE - SANGLE - SANDOW - CHAINE,1277
1000001292,SONO - DJ,ECLAIRAGE DE SCENE - EFFETS DE SCENE - MATERIEL DE SCENE,LAMPE SCENE - SPOT DE SCENE,1276
1000015541,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,KIT CAMERA DE SURVEILLANCE - PACK VIDEOSURVEILLANCE,1272
1000001765,DECO - LINGE - LUMINAIRE,LINGE DE TABLE - CUISINE,SERVIETTE DE TABLE,1272
1000004298,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,CORRECTEUR DE TEINT - ENLUMINEUR - ANTI-CERNE,1271
1000002735,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE - PROTECTION CHANTIER,MASQUE - CAGOULE DE SOUDEUR - LUNETTE - VISIERE,1271
1000005898,AUTO - MOTO,PIECES,INTERRUPTEUR - ACTIONNEUR - PULSEUR,1267
1000002874,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,COLLE - PATE DE FIXATION - SCELLEMENT CHIMIQUE,1265
1000002593,MEUBLE,MEUBLE DE SEJOUR - ENTREE,BIBLIOTHEQUE,1264
1000005738,AUTO - MOTO,PIECES,BIELLE,1263
1000005319,AUTO - MOTO,BAGAGERIE AUTO-MOTO,TOP CASE,1262
1000001914,JARDIN - PISCINE,ARROSAGE,POMPE ARROSAGE - POMPE D'EVACUATION - ARROSAGE INTEGRE,1261
1000018515,JEUX VIDEO,JEUX VIDEO,WII,1260
1000002576,MEUBLE,MEUBLE DE CUISINE,DESSERTE DE CUISINE - BILLOT DE CUISINE,1244
1000000457,PUERICULTURE,SECURITE BEBE,VEILLEUSE,1243
1000010651,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,COMMUTATEUR CASQUE - COMBINE TELEPHONE FIXE,1240
1000005599,AUTO - MOTO,OUTILLAGE,BOOSTER DE BATTERIE - STATION DE DEMARRAGE,1232
1000014798,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PEINTURE,KIT PEINTURE,1220
1000004465,PARAPHARMACIE,SEXUALITE - GROSSESSE,LUBRIFIANT,1219
1000016649,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,SOIN DES MAINS - SOIN DES PIEDS - GOMMAGE PIED - BAIN DE PIED,1218
1000005756,AUTO - MOTO,PIECES,BOUCHON DE RESERVOIR,1217
1000010849,PHOTO - OPTIQUE,STUDIO PHOTO - ECLAIRAGE,FOND DE STUDIO,1214
1000009058,JEUX - JOUETS,POUPEE - PELUCHE,VETEMENT - ACCESSOIRE POUPEE,1213
1000014087,LIBRAIRIE,CUISINE ET VINS,VIN - ALCOOL - BOISSON,1209
1000018575,JEUX - JOUETS,JEUX D'EAU - JEUX DE PLAGE,BOUEE - BRASSARD - FLOTTEUR - GONFLABLE DE SECURITE ENFANT,1208
1000002225,ART DE LA TABLE - ARTICLES CULINAIRES,CUISSON DES ALIMENTS,COUVERCLE VENDU SEUL,1206
1000005643,AUTO - MOTO,OUTILLAGE,EXTRACTEURS - DECOLLEUR DE ROULEMENT - ARRACHE ROTULE,1205
1000000532,PUERICULTURE,SOMMEIL BEBE,LIT BEBE,1200
1000016633,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,SOIN ANTI-AGE - SOIN ANTI-RIDE,1197
1000018366,JEUX VIDEO,ACCESSOIRES CONSOLE - JEUX,FIGURINE DE JEU,1196
1000003841,ELECTROMENAGER,TRAITEMENT DE L AIR,HUMIDIFICATEUR,1192
1000002878,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,QUINCAILLERIE,AGRAFE,1191
1000016127,TENUE PROFESSIONNELLE,VETEMENT PROFESSIONNEL,VESTE PROFESSIONNELLE,1190
1000011371,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,PIECE DETACHEE TV - VIDEO - SON,1186
1000015820,ELECTROMENAGER,ENTRETIEN DES SOLS - MAISON,ASPIRATEUR TRAINEAU,1186
1000012399,ART DE LA TABLE - ARTICLES CULINAIRES,ACCESSOIRE DE CUISINE,SET ACCESSOIRE CUISINE,1184
1000015666,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SANITAIRE - PLOMBERIE,LAVABO - VASQUE,1180
1000002033,JARDIN - PISCINE,OUTILS D'EXTERIEUR - DE JARDIN,DEBROUSSAILLEUSE - ACCESSOIRE DEBROUSSAILLEUSE,1179
1000012441,MEUBLE,ACCESSOIRE DE MEUBLE,HOUSSE DE RANGEMENT - HOUSSE SOUS-VIDE,1176
1000004400,PARAPHARMACIE,COMPLEMENTS ALIMENTAIRES - THE INFUSION SANTE,COMPLEMENT DIGESTION - COMPLEMENT TRANSIT,1175
1000010033,BAGAGERIE,BUSINESS,PORTE-DOCUMENTS - SERVIETTE - ATTACHE-CASE,1174
1000001943,JARDIN - PISCINE,LUMINAIRE D'EXTERIEUR,GUIRLANDE ELECTRIQUE LUMINEUSE D EXTERIEUR,1166
1000010098,BIJOUX -  LUNETTES - MONTRES,BIJOUX,BADGES - PIN'S,1166
1000015409,AUTO - MOTO,PNEUS,PIECE DETACHEE DE PNEU - VALVE PNEU,1161
1000010910,TV - VIDEO - SON,ACCESSOIRES TV - VIDEO - SON,COMMUTATEUR TV - REPARTITEUR TV - CONVERTISSEUR TV,1161
1000016690,HYGIENE - BEAUTE - PARFUM,ONGLERIE,COFFRET DE MANUCURE - KIT MANUCURE - PEDICURE,1161
1000002431,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES DE CUISINE,PASSOIRE - CHINOIS,1160
1000015867,JEUX - JOUETS,POUPEE - PELUCHE,POUPON,1160
1000018571,JEUX - JOUETS,JEUX D'EAU - JEUX DE PLAGE,JOUET DE BAIN,1160
1000018113,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,DISQUE DE MEULEUSE - DISQUE DE DECOUPE,1160
1000005448,AUTO - MOTO,AIDE A LA CONDUITE - SECURITE,PLAQUE D'IMMATRICULATION - SUPPORT DE PLAQUE D'IMMATRICULATION,1160
1000018340,MUSIQUE,VINYLE,VINYLE VARIETE INTERNATIONALE,1157
1000015704,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,GENIE THERMIQUE - CLIMATIQUE - CHAUFFAGE,SECHE-SERVIETTE,1151
1000002350,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,SEL - POIVRE - MOUTARDE,1150
1000006726,SPORT,PECHE,CANNE SEULE,1149
1000015620,DECO - LINGE - LUMINAIRE,LUMINAIRE D'INTERIEUR,PIECE DETACHEE LUMINAIRE,1148
1000018610,JEUX - JOUETS,JEUX DE SOCIETE,JEU D'APPRENTISSAGE,1148
1000002987,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MATERIEL CHANTIER,ETABLI - SYSTEME PERFO - ARMOIRE - MOBILIER ATELIER,1147
1000014326,LIBRAIRIE,TOURISME - VOYAGE,TOURISME A L'ETRANGER,1145
1000003947,INFORMATIQUE,PERIPHERIQUE PC,ADAPTATEUR - ANTENNE WIFI - 3G,1144
1000014431,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,COLLECTION - PHILATELIE - CARTOPHILIE - NUMISMATIQUE,BILLET - BILLET DE BANQUE,1144
1000012109,MERCERIE,ACCESSOIRES DE COUTURE,AIGUILLE A TRICOTER,1141
1000019588,DECO - LINGE - LUMINAIRE,DECORATION DE NOEL,VILLAGE DE NOEL - MANEGE DE NOEL - DECOR DE NOEL,1139
1000002741,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE - PROTECTION CHANTIER,GANT DE CHANTIER,1136
1000014139,LIBRAIRIE,ETUDES SUPERIEURES,BTS PARASCOLAIRE,1134
1000018507,JEUX VIDEO,JEUX VIDEO,PLAYSTATION 4,1132
1000006131,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,ELECTRICITE - DOMOTIQUE,FUSIBLE,1132
1000016105,TENUE PROFESSIONNELLE,VETEMENT PROFESSIONNEL,PANTALON PROFESSIONNEL,1132
1000002690,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,SECURITE MAISON,SONNETTE - CARILLON - KIT SONNETTE,1131
1000016912,ELECTROMENAGER,COIFFURE,SECHE-CHEVEUX,1131
1000005950,AUTO - MOTO,PIECES,MOYEU DE ROUE,1130
1000019580,DECO - LINGE - LUMINAIRE,DECORATION DE NOEL,KIT - COFFRET DECORATION DE NOEL,1129
1000005780,AUTO - MOTO,PIECES,CABLE D'EMBRAYAGE,1128
1000014130,LIBRAIRIE,ENTREPRISE - MARKETING - FINANCE,MANAGEMENT,1123
1000004024,INFORMATIQUE,CONNECTIQUE - ALIMENTATION,CABLE E-SATA,1121
1000017830,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,OUTIL A MAIN,MARTEAU,1121
1000002262,ART DE LA TABLE - ARTICLES CULINAIRES,DECOUPE DES ALIMENTS,MANDOLINE - EMINCEUR - COUPE-ALIMENT,1118
1000007547,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MENUISERIE - HUISSERIE - CLOTURE,PORTAIL - PORTILLON,1117
1000009045,JEUX - JOUETS,POUPEE - PELUCHE,MAISON - ACCESSOIRE MAISON POUPEE,1117
1000010948,TV - VIDEO - SON,ANTENNE - PARABOLE,ANTENNE (HORS PARABOLE),1115
1000003662,ELECTROMENAGER,PETIT DEJEUNER - CAFE,BOUILLOIRE ELECTRIQUE,1109
1000018256,DVD - BLU-RAY,DVD,DVD THEATRE HUMOUR - DVD SPECTACLE,1108
1000010874,PHOTO - OPTIQUE,TREPIED - MONOPOD,MONOPOD,1108
1000012981,DECO - LINGE - LUMINAIRE,BOUGEOIR - PHOTOPHORE - BOUGIE - SENTEUR,BRULEUR DE PARFUM - DIFFUSEUR DE PARFUM,1106
1000015500,ART DE LA TABLE - ARTICLES CULINAIRES,SERVICE DE TABLE,VERRE A VIN - VERRE A DEGUSTATION,1104
1000018714,JEUX - JOUETS,IMAGINATION,BOITE A MUSIQUE - BOITE A BRUIT,1104
1000003568,ELECTROMENAGER,SERVICE - CONSERVATION,BUFFET REFRIGERE - VITRINE REFRIGEREE,1103
1000005832,AUTO - MOTO,PIECES,CREMAILLERE DE DIRECTION - CYLINDRE DE DIRECTION,1103
1000006352,SPORT,CYCLES,DERAILLEUR - PIECES DETACHEES DE DERAILLEUR,1100
1000002449,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES DE CUISINE,SPATULE - MARYSE - RATEAU A CREPE,1100
1000018091,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,CONSOMMABLE,COSSES A SERTIR,1100
1000019586,DECO - LINGE - LUMINAIRE,DECORATION DE NOEL,SAPIN DE NOEL - ARBRE DE NOEL,1098
1000003027,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MACHINE OUTIL,MEULEUSE,1095
1000019530,MEUBLE,MEUBLE DE CUISINE,ELEMENTS SEPARES BAS,1094
1000010024,BAGAGERIE,BAGAGES,SET DE VALISES,1092
1000010387,CHAUSSURES - ACCESSOIRES,CHAUSSURES DE VILLE,MULE,1089
1000002223,ART DE LA TABLE - ARTICLES CULINAIRES,CUISSON DES ALIMENTS,COCOTTE,1088
1000000589,EPICERIE,PETIT DEJEUNER,THE,1086
1000002016,JARDIN - PISCINE,JARDINAGE,THERMOMETRE - PLUVIOMETRE - BAROMETRE,1083
1000010665,TELEPHONIE - GPS,ACCESSOIRE TELEPHONE,GANT POUR ECRAN TACTILE,1083
1000015460,DECO - LINGE - LUMINAIRE,ARTICLES - DECORATION DE FETE ,FIGURINE DECOR DE GATEAU,1083
1000005344,AUTO - MOTO,PORTAGE - REMORQUAGE,FEUX DE REMORQUE,1082
1000003949,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,PROCESSEUR,1080
1000016631,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,MASQUE VISAGE - PATCH VISAGE,1079
1000018596,JEUX - JOUETS,DEGUISEMENT - SPECTACLE,THEATRE - MARIONNETTE,1078
1000012647,MEUBLE,MEUBLE DE BUREAU,ARMOIRE DE BUREAU,1077
1000010174,BIJOUX -  LUNETTES - MONTRES,MONTRES,MONTRE PENDENTIF - MONTRE A GOUSSET,1076
1000018350,JEUX VIDEO,ACCESSOIRES CONSOLE - JEUX,CABLE - CONNECTIQUE,1074
1000013247,ELECTRONIQUE,BOITIERS ET COFFRETS,BOITIER UNIVERSEL,1073
1000013254,ELECTRONIQUE,CABLES,ACCESSOIRES POUR CABLE,1072
1000014377,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CARTERIE - CORRESPONDANCE,CARTE - CARTE DE VISITE,1072
1000015810,TV - VIDEO - SON,CAR AUDIO,ENCEINTE DE VOITURE - HAUT-PARLEUR DE VOITURE,1068
1000002407,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES DE CUISINE,LOUCHE - CUILLERE DE CUISINE,1063
1000000681,EPICERIE,CONDIMENTS - SAUCES - AIDES CULINAIRES,EPICE - HERBE AROMATIQUE,1063
1000000351,PUERICULTURE,BAIN BEBE,SORTIE DE BAIN - PONCHO DE BAIN,1061
1000004022,INFORMATIQUE,PERIPHERIQUE PC,COMMUTATEUR KVM,1059
1000006420,SPORT,CYCLES,VTT,1057
1000014077,LIBRAIRIE,CUISINE ET VINS,CUISINER AUTREMENT ,1056
1000014073,LIBRAIRIE,CUISINE ET VINS,CUISINE DU MONDE,1054
1000003763,ELECTROMENAGER,BEAUTE - BIEN-ETRE,RASOIR ELECTRIQUE,1052
1000005766,AUTO - MOTO,PIECES,BOULON DE ROUE - ECROU DE ROUE - GOUJON DE ROUE,1052
1000008774,JEUX - JOUETS,DEGUISEMENT - SPECTACLE,BAS - MIS-BAS - COLLANT - CHAUSSETTES - JAMBIERE - GUETRE - ACCESSOIRE JAMBE,1052
1000001966,JARDIN - PISCINE,MEUBLES D'EXTERIEUR - DE JARDIN,HOUSSE POUR MEUBLES DE JARDIN,1051
1000010950,TV - VIDEO - SON,ANTENNE - PARABOLE,CABLE ANTENNE - ADAPTATEUR ANTENNE - REGLAGE ANTENNE - CABLE PARABOLE - ADAPTATEUR PARABOLE - REGLAGE PARABOLE,1049
1000014292,LIBRAIRIE,SCIENCES TECHNIQUES,INGENIERIE - INDUSTRIE,1048
1000014104,LIBRAIRIE,DROIT,PHILOSOPHIE DU DROIT,1048
1000014165,LIBRAIRIE,INFORMATIQUE - INTERNET,INFORMATIQUE - INTERNET,1047
1000015178,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,PETITES FOURNITURES,EMBELLISSEMENT - PETIT ACCESSOIRE DE DECORATION - MOTIF A COLLER,1044
1000006509,SPORT,FITNESS - MUSCULATION,TAPIS DE SOL - TAPIS DE GYM - TAPIS DE YOGA,1044
1000018493,JEUX VIDEO,JEUX VIDEO,JEUX VIDEO CONSOLE RETRO,1043
1000014394,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CLASSEMENT - ARCHIVAGE,BOITE DE CLASSEMENT,1040
1000016657,HYGIENE - BEAUTE - PARFUM,MAQUILLAGE VISAGE - CORPS,BAUME LEVRES - SOIN DES LEVRES,1040
1000002623,MEUBLE,MEUBLE DE SALLE DE BAIN,MEUBLE SOUS VASQUE - MEUBLE VASQUE INTEGREE - PLAN DE TOILETTE,1039
1000005611,AUTO - MOTO,OUTILLAGE,CLES,1035
1000018734,JEUX - JOUETS,IMAGINATION,TABLE ACTIVITE - JOUET D'ACTIVITE,1033
1000007409,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,APPAREIL DE MASSAGE MANUEL,1032
1000010544,CHAUSSURES - ACCESSOIRES,BASKET - SPORTSWEAR,SLIP-ON,1032
1000015884,MEUBLE,MEUBLE DE SEJOUR - ENTREE,VITRINE - ARGENTIER - VAISSELIER,1031
1000000397,PUERICULTURE,REPAS BEBE,BIBERON - PIECES DETACHEES BIBERON,1030
1000008960,JEUX - JOUETS,CONSTRUCTION - MODELISME - MAQUETTE - MODELE REDUIT,GARAGE A CONSTRUIRE - GARE A CONSTRUIRE - AEROPORT A CONSTRUIRE - PORT A CONSTRUIRE - HABITATION A CONSTRUIRE,1030
1000011044,TV - VIDEO - SON,VIDEOPROJECTION,ECRAN DE PROJECTION,1030
1000019057,SPORT,SPORT DE MONTAGNE,CASQUE DE PROTECTION DE SKI - CASQUE DE PROTECTION DE SNOWBOARD,1028
1000022213,AUTO - MOTO,PIECES,CARTER,1026
1000001260,SONO - DJ,AMPLIFICATION ET RESTITUTION DU SON,PACK SONO,1025
1000007424,ART DE LA TABLE - ARTICLES CULINAIRES,CONSERVATION DES ALIMENTS,GLACIERE - SAC ISOTHERME - ACCUMULATEUR DE FROID,1024
1000019119,SPORT,RUNNING - ATHLETISME,MAILLOT - DEBARDEUR - T-SHIRT - POLO DE RUNNING - ATHLETISME,1024
1000010104,BIJOUX -  LUNETTES - MONTRES,BIJOUX,BIJOUX DE PEAU,1023
1000007090,SPORT,TEXTILE TECHNIQUE,BONNET TECHNIQUE - CAGOULE TECHNIQUE - TUBE DE SPORT TECHNIQUE,1020
1000010037,BAGAGERIE,BUSINESS,SAC A DOS ORDINATEUR - SAC A ECRAN D'ORDINATEUR - SAC POUR IMPRIMANTE,1018
1000004070,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,NETTOYANT VISAGE - DEMAQUILLANT,1016
1000014400,LOISIRS CREATIFS - BEAUX ARTS - PAPETERIE,CLASSEMENT - ARCHIVAGE,COUVERTURE - PROTEGE-DOCUMENT,1013
1000014970,MATERIEL DE BUREAU,POUR LES PRESENTATIONS,TABLEAU - PAPERBOARD,1010
1000000753,PUERICULTURE,REPAS BEBE,CHAISE HAUTE - COUSSIN CHAISE HAUTE - PLATEAU CHAISE,1009
1000006030,AUTO - MOTO,PIECES,SONDE LAMBDA,1009
1000003347,ART DE LA TABLE - ARTICLES CULINAIRES,USTENSILES DE CUISINE,ENSEMBLE USTENSILES - LOT USTENSILES,1008
1000012550,ARTICLES POUR FUMEUR,CIGARETTE ELECTRONIQUE,BATTERIE POUR CIGARETTE ELECTRONIQUE,1007
1000016230,ANIMALERIE,ALIMENTATION,BOITE D'ALIMENTATION - PATEE D'ALIMENTATION - NOURRITURE HUMIDE - NOURRITURE MOLLE,1007
1000008799,JEUX - JOUETS,JOUET D'IMITATION,BRICOLAGE - ETABLI - OUTIL,1006
1000006953,SPORT,SPORT DE MONTAGNE,SKI,1005
1000011007,TV - VIDEO - SON,LECTEUR MUSIQUE,STATION - DOCK D'ACCUEIL,1003
1000010759,PHOTO - OPTIQUE,APPAREIL PHOTO NUMERIQUE COMPACT,APPAREIL PHOTO NUMERIQUE COMPACT,1003
1000003940,INFORMATIQUE,COMPOSANT - PIECE DETACHEE,CARTE GRAPHIQUE INTERNE,1001
1000008826,JEUX - JOUETS,JEUX DE CAFE - BAR,ACCESSOIRE BILLARD - PIECE DETACHEE BILLARD,1000
1000002989,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,MATERIEL CHANTIER,ECHELLE - ESCABEAU - ECHASSE,1000
1000016260,ANIMALERIE,AMENAGEMENT TECHNIQUE DE L'HABITAT,ENTRETIEN - TRAITEMENT,999
1000007261,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,HUILE DE MASSAGE - LAIT DE MASSAGE,997
1000005870,AUTO - MOTO,PIECES,FAISCEAU D'ALLUMAGE,995
1000014083,LIBRAIRIE,CUISINE ET VINS,GENERALITES - GUIDES ,994
1000015024,MATERIEL DE BUREAU,PETIT MATERIEL,TAMPON ENCREUR PROFESSIONNEL - HORODATEUR - DATEUR,992
1000012273,DROGUERIE,MATERIEL D'ENTRETIEN,BROSSE WC,992
1000007833,INFORMATIQUE,CONSTRUCTION RESEAU,ACCESSOIRES SERVEUR,992
1000015338,JEUX - JOUETS,DRONE,HELICE POUR DRONE,992
1000012969,DECO - LINGE - LUMINAIRE,HORLOGE - REVEIL,STATION METEO - BAROMETRE,991
1000005924,AUTO - MOTO,PIECES,KLAXON,991
1000000373,PUERICULTURE,JOUET PREMIER AGE,TAPIS D'EVEIL - AIRE D'EVEIL ,991
1000012620,HYGIENE - BEAUTE - PARFUM,CORPS ET VISAGE,ACCESSOIRES DE NETTOYAGE DU VISAGE - BROSSE - INSTRUMENT - TIRE-COMEDON,991
1000000662,EPICERIE,BISCUITS - PATISSERIE EMBALLEE,BISCUITS SECS,990
1000002792,BRICOLAGE - OUTILLAGE - QUINCAILLERIE,GENIE THERMIQUE - CLIMATIQUE - CHAUFFAGE,CHAUDIERE,990
1000011642,MATERIEL MEDICAL,VETEMENTS MEDICAUX,VETEMENT MEDICAL - BLOUSE MEDICALE,989
